timestamp,open,high,low,close,volume
2025-12-12 00:00:00+00:00,6904.0,6904.0,6898.5,6900.25,5269.0
2025-12-12 00:15:00+00:00,6900.5,6905.0,6899.75,6904.0,4093.0
2025-12-12 00:30:00+00:00,6904.0,6907.75,6903.25,6903.25,3534.0
2025-12-12 00:45:00+00:00,6903.25,6905.0,6900.0,6901.0,3493.0
2025-12-12 01:00:00+00:00,6901.0,6904.0,6900.75,6902.25,2520.0
2025-12-12 01:15:00+00:00,6902.25,6907.0,6902.25,6906.75,3532.0
2025-12-12 01:30:00+00:00,6906.5,6906.75,6904.5,6905.0,1396.0
2025-12-12 01:45:00+00:00,6905.0,6907.0,6903.5,6906.5,1585.0
2025-12-12 02:00:00+00:00,6906.25,6911.25,6905.75,6910.25,3410.0
2025-12-12 02:15:00+00:00,6910.0,6911.0,6908.0,6908.25,2353.0
2025-12-12 02:30:00+00:00,6908.75,6911.5,6908.0,6911.5,1752.0
2025-12-12 02:45:00+00:00,6911.5,6911.75,6908.0,6909.75,1921.0
2025-12-12 03:00:00+00:00,6909.5,6910.75,6907.0,6907.75,1570.0
2025-12-12 03:15:00+00:00,6907.5,6907.75,6904.5,6905.75,2505.0
2025-12-12 03:30:00+00:00,6905.75,6908.75,6905.25,6908.75,1582.0
2025-12-12 03:45:00+00:00,6908.75,6909.25,6906.0,6906.5,1137.0
2025-12-12 04:00:00+00:00,6906.5,6907.0,6904.0,6905.0,1477.0
2025-12-12 04:15:00+00:00,6905.0,6905.5,6903.25,6904.25,1870.0
2025-12-12 04:30:00+00:00,6904.0,6905.0,6903.5,6904.25,944.0
2025-12-12 04:45:00+00:00,6904.5,6906.25,6903.75,6904.75,1632.0
2025-12-12 05:00:00+00:00,6904.5,6907.75,6904.25,6905.5,2191.0
2025-12-12 05:15:00+00:00,6905.25,6907.5,6905.0,6906.5,1233.0
2025-12-12 05:30:00+00:00,6906.75,6911.75,6906.75,6911.5,1856.0
2025-12-12 05:45:00+00:00,6911.5,6912.75,6910.25,6911.0,1116.0
2025-12-12 06:00:00+00:00,6911.0,6912.25,6910.75,6911.5,1263.0
2025-12-12 06:15:00+00:00,6911.25,6913.25,6911.0,6912.25,1694.0
2025-12-12 06:30:00+00:00,6912.25,6912.75,6907.75,6907.75,2482.0
2025-12-12 06:45:00+00:00,6908.0,6908.5,6906.75,6907.75,1288.0
2025-12-12 07:00:00+00:00,6907.5,6907.75,6905.5,6905.75,1999.0
2025-12-12 07:15:00+00:00,6905.75,6906.5,6904.75,6906.0,1726.0
2025-12-12 07:30:00+00:00,6906.0,6907.5,6904.5,6907.5,1448.0
2025-12-12 07:45:00+00:00,6907.25,6907.5,6905.5,6905.5,1394.0
2025-12-12 08:00:00+00:00,6905.5,6909.75,6903.75,6909.0,4132.0
2025-12-12 08:15:00+00:00,6909.0,6910.75,6907.5,6909.5,2359.0
2025-12-12 08:30:00+00:00,6909.5,6912.5,6909.0,6909.75,2683.0
2025-12-12 08:45:00+00:00,6909.75,6912.5,6906.75,6909.75,3822.0
2025-12-12 09:00:00+00:00,6909.5,6910.5,6900.0,6905.5,7358.0
2025-12-12 09:15:00+00:00,6905.75,6906.75,6897.25,6897.25,5883.0
2025-12-12 09:30:00+00:00,6897.25,6898.5,6892.0,6893.75,7719.0
2025-12-12 09:45:00+00:00,6894.0,6898.25,6892.25,6897.0,4320.0
2025-12-12 10:00:00+00:00,6897.0,6902.25,6895.0,6901.75,4294.0
2025-12-12 10:15:00+00:00,6901.75,6902.0,6895.5,6896.0,4666.0
2025-12-12 10:30:00+00:00,6896.25,6896.75,6892.0,6896.25,4496.0
2025-12-12 10:45:00+00:00,6896.25,6899.0,6895.5,6898.0,2573.0
2025-12-12 11:00:00+00:00,6898.0,6898.75,6895.25,6898.5,3613.0
2025-12-12 11:15:00+00:00,6898.75,6900.75,6896.75,6897.25,3273.0
2025-12-12 11:30:00+00:00,6897.0,6899.0,6891.5,6894.0,6472.0
2025-12-12 11:45:00+00:00,6894.0,6895.25,6890.0,6893.0,4473.0
2025-12-12 12:00:00+00:00,6893.0,6897.25,6889.5,6896.75,6320.0
2025-12-12 12:15:00+00:00,6896.5,6898.25,6894.5,6897.25,3215.0
2025-12-12 12:30:00+00:00,6897.0,6897.5,6894.25,6894.25,3877.0
2025-12-12 12:45:00+00:00,6894.25,6901.5,6893.0,6896.75,12546.0
2025-12-12 13:00:00+00:00,6897.0,6903.5,6895.25,6901.5,9982.0
2025-12-12 13:15:00+00:00,6901.5,6904.25,6900.75,6901.75,5854.0
2025-12-12 13:30:00+00:00,6902.0,6903.0,6899.5,6901.25,6492.0
2025-12-12 13:45:00+00:00,6901.25,6908.0,6900.5,6908.0,11301.0
2025-12-12 14:00:00+00:00,6907.75,6909.0,6903.0,6904.0,12773.0
2025-12-12 14:15:00+00:00,6904.0,6904.75,6895.5,6896.0,22097.0
2025-12-12 14:30:00+00:00,6896.25,6903.0,6890.5,6893.5,108973.0
2025-12-12 14:45:00+00:00,6893.75,6896.0,6885.75,6889.0,61794.0
2025-12-12 15:00:00+00:00,6889.0,6889.75,6869.75,6873.25,88377.0
2025-12-12 15:15:00+00:00,6873.0,6875.25,6850.0,6851.25,96218.0
2025-12-12 15:30:00+00:00,6851.0,6865.75,6846.75,6865.5,87798.0
2025-12-12 15:45:00+00:00,6865.5,6869.75,6826.75,6830.75,105356.0
2025-12-12 16:00:00+00:00,6830.75,6838.5,6815.0,6823.75,125355.0
2025-12-12 16:15:00+00:00,6823.5,6830.5,6810.25,6826.25,86729.0
2025-12-12 16:30:00+00:00,6826.25,6826.25,6805.0,6820.25,70109.0
2025-12-12 16:45:00+00:00,6820.25,6821.0,6810.25,6819.5,50439.0
2025-12-12 17:00:00+00:00,6819.25,6834.75,6816.75,6832.25,51524.0
2025-12-12 17:15:00+00:00,6832.25,6843.75,6827.25,6828.25,49811.0
2025-12-12 17:30:00+00:00,6828.0,6842.25,6823.0,6838.0,47650.0
2025-12-12 17:45:00+00:00,6838.0,6846.0,6837.25,6840.25,30992.0
2025-12-12 18:00:00+00:00,6840.5,6855.75,6837.25,6850.0,47599.0
2025-12-12 18:15:00+00:00,6850.0,6857.0,6844.75,6852.5,35855.0
2025-12-12 18:30:00+00:00,6852.5,6852.75,6841.75,6843.25,24473.0
2025-12-12 18:45:00+00:00,6843.5,6849.5,6838.25,6839.25,26310.0
2025-12-12 19:00:00+00:00,6839.25,6840.5,6829.25,6831.25,36067.0
2025-12-12 19:15:00+00:00,6831.25,6834.75,6825.5,6828.75,26474.0
2025-12-12 19:30:00+00:00,6828.75,6836.75,6828.25,6831.75,25133.0
2025-12-12 19:45:00+00:00,6831.5,6836.0,6829.25,6833.5,19533.0
2025-12-12 20:00:00+00:00,6833.5,6839.0,6828.25,6831.75,25796.0
2025-12-12 20:15:00+00:00,6831.75,6834.25,6824.5,6827.5,20673.0
2025-12-12 20:30:00+00:00,6827.5,6828.5,6814.5,6822.0,41639.0
2025-12-12 20:45:00+00:00,6822.0,6832.5,6821.25,6831.0,59688.0
2025-12-12 21:00:00+00:00,6831.25,6836.0,6829.75,6835.0,16399.0
2025-12-12 21:15:00+00:00,6835.0,6837.25,6832.75,6833.5,4585.0
2025-12-12 21:30:00+00:00,6833.5,6836.0,6832.75,6833.75,3411.0
2025-12-12 21:45:00+00:00,6833.5,6835.5,6832.75,6833.5,4138.0
2025-12-14 23:00:00+00:00,6832.75,6838.0,6818.5,6824.5,6122.0
2025-12-14 23:15:00+00:00,6824.5,6829.25,6823.5,6828.25,2653.0
2025-12-14 23:30:00+00:00,6828.25,6832.0,6827.75,6831.0,1760.0
