timestamp,open,high,low,close,volume
2026-01-01 23:00:00+00:00,6901.0,6903.25,6897.0,6898.25,2834.0
2026-01-01 23:05:00+00:00,6898.5,6902.0,6898.0,6902.0,970.0
2026-01-01 23:10:00+00:00,6901.75,6903.5,6899.75,6901.25,1534.0
2026-01-01 23:15:00+00:00,6901.25,6903.25,6900.75,6901.25,882.0
2026-01-01 23:20:00+00:00,6901.25,6902.75,6900.75,6902.75,509.0
2026-01-01 23:25:00+00:00,6902.75,6904.0,6901.25,6901.5,757.0
2026-01-01 23:30:00+00:00,6901.5,6905.0,6900.25,6903.5,1223.0
2026-01-01 23:35:00+00:00,6903.5,6904.5,6903.0,6903.5,304.0
2026-01-01 23:40:00+00:00,6903.25,6903.25,6901.5,6902.5,769.0
2026-01-01 23:45:00+00:00,6902.5,6904.75,6902.0,6903.5,744.0
2026-01-01 23:50:00+00:00,6903.75,6903.75,6902.25,6902.25,287.0
2026-01-01 23:55:00+00:00,6902.5,6903.0,6901.5,6902.75,252.0
2026-01-02 00:00:00+00:00,6903.0,6903.0,6900.25,6902.5,664.0
2026-01-02 00:05:00+00:00,6902.25,6903.75,6898.0,6899.0,1249.0
2026-01-02 00:10:00+00:00,6899.0,6901.75,6898.75,6900.25,579.0
2026-01-02 00:15:00+00:00,6900.25,6902.5,6899.5,6902.5,604.0
2026-01-02 00:20:00+00:00,6902.5,6904.25,6902.5,6903.5,549.0
2026-01-02 00:25:00+00:00,6903.75,6904.75,6903.0,6904.25,309.0
2026-01-02 00:30:00+00:00,6904.25,6904.5,6903.5,6904.25,517.0
2026-01-02 00:35:00+00:00,6904.0,6904.5,6902.25,6903.0,455.0
2026-01-02 00:40:00+00:00,6903.0,6903.0,6901.5,6902.75,323.0
2026-01-02 00:45:00+00:00,6902.75,6904.0,6902.0,6902.25,340.0
2026-01-02 00:50:00+00:00,6902.0,6903.5,6901.75,6903.5,219.0
2026-01-02 00:55:00+00:00,6903.5,6905.0,6903.25,6904.75,367.0
2026-01-02 01:00:00+00:00,6904.75,6907.0,6904.5,6906.75,1092.0
2026-01-02 01:05:00+00:00,6907.0,6908.75,6906.75,6908.0,953.0
2026-01-02 01:10:00+00:00,6908.0,6911.0,6908.0,6909.75,1416.0
2026-01-02 01:15:00+00:00,6910.0,6910.75,6909.25,6909.5,693.0
2026-01-02 01:20:00+00:00,6909.25,6909.75,6907.5,6908.0,859.0
2026-01-02 01:25:00+00:00,6907.75,6910.25,6907.75,6910.0,728.0
2026-01-02 01:30:00+00:00,6909.75,6912.5,6909.75,6912.25,989.0
2026-01-02 01:35:00+00:00,6912.25,6912.75,6911.5,6912.0,612.0
2026-01-02 01:40:00+00:00,6912.0,6913.0,6912.0,6912.5,500.0
2026-01-02 01:45:00+00:00,6912.75,6913.0,6912.0,6913.0,351.0
2026-01-02 01:50:00+00:00,6912.75,6913.5,6912.0,6912.25,566.0
2026-01-02 01:55:00+00:00,6912.0,6913.25,6911.5,6913.0,483.0
2026-01-02 02:00:00+00:00,6913.25,6915.0,6913.0,6914.75,861.0
2026-01-02 02:05:00+00:00,6914.75,6916.0,6914.25,6915.0,877.0
2026-01-02 02:10:00+00:00,6915.25,6916.25,6914.25,6916.25,841.0
2026-01-02 02:15:00+00:00,6916.0,6916.5,6915.25,6915.5,492.0
2026-01-02 02:20:00+00:00,6915.5,6917.25,6915.25,6916.5,700.0
2026-01-02 02:25:00+00:00,6916.75,6918.0,6916.5,6917.5,634.0
2026-01-02 02:30:00+00:00,6917.25,6917.75,6916.25,6917.25,505.0
2026-01-02 02:35:00+00:00,6917.25,6918.25,6917.0,6917.75,429.0
2026-01-02 02:40:00+00:00,6917.5,6918.25,6917.0,6917.25,463.0
2026-01-02 02:45:00+00:00,6917.75,6918.25,6917.0,6918.0,248.0
2026-01-02 02:50:00+00:00,6918.25,6920.0,6918.0,6919.25,1292.0
2026-01-02 02:55:00+00:00,6919.25,6920.0,6919.0,6919.25,359.0
2026-01-02 03:00:00+00:00,6919.0,6919.75,6918.5,6919.0,382.0
2026-01-02 03:05:00+00:00,6919.25,6919.5,6918.25,6919.0,438.0
2026-01-02 03:10:00+00:00,6919.0,6920.25,6918.75,6919.5,259.0
2026-01-02 03:15:00+00:00,6919.25,6919.5,6918.5,6919.5,230.0
2026-01-02 03:20:00+00:00,6919.5,6920.0,6919.25,6919.75,285.0
2026-01-02 03:25:00+00:00,6919.75,6920.25,6919.5,6920.25,370.0
2026-01-02 03:30:00+00:00,6920.5,6920.75,6919.0,6919.75,639.0
2026-01-02 03:35:00+00:00,6919.5,6921.25,6919.0,6921.25,616.0
2026-01-02 03:40:00+00:00,6921.25,6923.0,6921.0,6922.5,1059.0
2026-01-02 03:45:00+00:00,6922.25,6923.0,6921.5,6922.75,420.0
2026-01-02 03:50:00+00:00,6922.75,6923.5,6922.5,6922.75,478.0
2026-01-02 03:55:00+00:00,6923.0,6923.5,6922.5,6923.5,228.0
2026-01-02 04:00:00+00:00,6923.5,6923.75,6922.25,6922.75,599.0
2026-01-02 04:05:00+00:00,6923.0,6923.75,6922.5,6923.25,274.0
2026-01-02 04:10:00+00:00,6923.5,6924.25,6923.5,6923.5,516.0
2026-01-02 04:15:00+00:00,6923.5,6924.25,6923.25,6923.75,242.0
2026-01-02 04:20:00+00:00,6924.0,6924.25,6923.5,6924.0,267.0
2026-01-02 04:25:00+00:00,6924.25,6924.75,6922.25,6923.25,668.0
2026-01-02 04:30:00+00:00,6923.25,6923.75,6922.0,6922.0,397.0
2026-01-02 04:35:00+00:00,6922.0,6923.25,6921.5,6922.5,532.0
2026-01-02 04:40:00+00:00,6922.75,6923.75,6922.5,6923.5,488.0
2026-01-02 04:45:00+00:00,6923.5,6923.5,6922.5,6923.0,175.0
2026-01-02 04:50:00+00:00,6923.0,6923.75,6922.5,6922.75,198.0
2026-01-02 04:55:00+00:00,6922.75,6922.75,6921.75,6922.25,337.0
2026-01-02 05:00:00+00:00,6922.25,6922.5,6920.25,6920.75,666.0
2026-01-02 05:05:00+00:00,6921.0,6923.0,6920.25,6922.0,602.0
2026-01-02 05:10:00+00:00,6922.0,6922.25,6921.5,6921.75,284.0
2026-01-02 05:15:00+00:00,6921.75,6923.0,6921.75,6922.75,359.0
2026-01-02 05:20:00+00:00,6922.75,6923.5,6922.5,6923.5,352.0
2026-01-02 05:25:00+00:00,6923.25,6923.5,6922.5,6923.25,223.0
2026-01-02 05:30:00+00:00,6923.5,6923.5,6922.75,6923.0,153.0
2026-01-02 05:35:00+00:00,6923.25,6923.25,6922.75,6923.0,228.0
2026-01-02 05:40:00+00:00,6923.0,6923.25,6922.25,6922.5,272.0
2026-01-02 05:45:00+00:00,6922.75,6923.5,6922.75,6923.5,160.0
2026-01-02 05:50:00+00:00,6923.25,6924.25,6923.25,6924.25,434.0
2026-01-02 05:55:00+00:00,6924.0,6924.75,6924.0,6924.25,466.0
2026-01-02 06:00:00+00:00,6924.0,6925.5,6923.75,6925.25,736.0
2026-01-02 06:05:00+00:00,6925.0,6925.75,6924.5,6925.5,472.0
2026-01-02 06:10:00+00:00,6925.25,6925.75,6925.0,6925.25,367.0
2026-01-02 06:15:00+00:00,6925.25,6925.75,6925.0,6925.5,257.0
2026-01-02 06:20:00+00:00,6925.5,6925.75,6925.25,6925.25,122.0
2026-01-02 06:25:00+00:00,6925.5,6925.75,6925.0,6925.0,150.0
2026-01-02 06:30:00+00:00,6925.25,6925.25,6924.25,6924.5,303.0
2026-01-02 06:35:00+00:00,6924.5,6925.0,6924.25,6924.5,125.0
2026-01-02 06:40:00+00:00,6924.75,6925.5,6924.75,6925.5,230.0
2026-01-02 06:45:00+00:00,6925.5,6925.5,6923.75,6924.0,361.0
2026-01-02 06:50:00+00:00,6924.0,6924.75,6924.0,6924.5,162.0
2026-01-02 06:55:00+00:00,6924.75,6924.75,6923.5,6923.5,269.0
2026-01-02 07:00:00+00:00,6923.5,6924.75,6923.25,6923.5,589.0
2026-01-02 07:05:00+00:00,6923.5,6923.75,6922.75,6923.0,693.0
2026-01-02 07:10:00+00:00,6922.75,6923.0,6921.0,6921.0,633.0
2026-01-02 07:15:00+00:00,6921.0,6922.0,6920.5,6920.75,617.0
2026-01-02 07:20:00+00:00,6920.75,6922.25,6920.5,6922.0,389.0
2026-01-02 07:25:00+00:00,6922.0,6923.5,6921.5,6922.5,558.0
2026-01-02 07:30:00+00:00,6922.5,6923.25,6921.5,6921.75,270.0
2026-01-02 07:35:00+00:00,6921.75,6922.75,6921.75,6922.75,200.0
2026-01-02 07:40:00+00:00,6922.5,6923.25,6922.5,6922.75,209.0
2026-01-02 07:45:00+00:00,6922.75,6923.0,6920.75,6921.5,248.0
2026-01-02 07:50:00+00:00,6921.25,6922.0,6920.75,6921.75,320.0
2026-01-02 07:55:00+00:00,6921.75,6923.0,6921.5,6921.75,423.0
2026-01-02 08:00:00+00:00,6921.75,6924.5,6921.75,6923.75,1004.0
2026-01-02 08:05:00+00:00,6923.75,6925.0,6923.5,6924.75,788.0
2026-01-02 08:10:00+00:00,6924.75,6928.75,6924.75,6928.0,1834.0
2026-01-02 08:15:00+00:00,6928.0,6928.75,6927.25,6928.25,1067.0
2026-01-02 08:20:00+00:00,6928.25,6929.75,6926.5,6926.5,1318.0
2026-01-02 08:25:00+00:00,6926.5,6929.75,6925.75,6927.25,896.0
2026-01-02 08:30:00+00:00,6927.25,6928.5,6925.25,6928.25,650.0
2026-01-02 08:35:00+00:00,6928.0,6928.0,6927.25,6927.75,380.0
2026-01-02 08:40:00+00:00,6928.0,6929.5,6927.5,6929.0,375.0
2026-01-02 08:45:00+00:00,6929.25,6930.5,6928.75,6930.0,863.0
2026-01-02 08:50:00+00:00,6930.0,6932.25,6929.25,6931.25,1386.0
2026-01-02 08:55:00+00:00,6931.25,6932.75,6930.25,6931.0,790.0
2026-01-02 09:00:00+00:00,6931.0,6934.75,6930.5,6933.25,1578.0
2026-01-02 09:05:00+00:00,6933.0,6935.75,6932.75,6935.0,1354.0
2026-01-02 09:10:00+00:00,6934.75,6937.25,6934.75,6936.5,1563.0
2026-01-02 09:15:00+00:00,6936.5,6936.75,6933.25,6935.5,920.0
2026-01-02 09:20:00+00:00,6935.5,6936.5,6933.75,6934.0,561.0
2026-01-02 09:25:00+00:00,6934.25,6936.75,6933.25,6936.75,509.0
2026-01-02 09:30:00+00:00,6936.75,6936.75,6934.75,6935.0,654.0
2026-01-02 09:35:00+00:00,6935.25,6936.25,6934.75,6936.25,386.0
